uid.x,namedLocation,domainID,siteID,plotID,nrcsDescriptionID.x,collectDate.x,horizonID,horizonName,analysisStartDate,biogeoIDnrcs.x,biogeoSampleType.x,biogeoTopDepth.x,biogeoBottomDepth.x,biogeoCenterDepth.x,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName.x,dataQF.x,uid.y,nrcsDescriptionID.y,collectDate.y,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName.y,remarks,dataQF.y,uid,nrcsDescriptionID,collectDate,biogeoIDnrcs.y,biogeoSampleType.y,biogeoTopDepth.y,biogeoBottomDepth.y,biogeoCenterDepth.y,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,laboratoryName,dataQF
4afd707a-70f1-44bc-a68f-7a39134b2e5c,SRER_007.basePlot.all,D14,SRER,SRER_007,S2017AZ019007,2017-12-06,,A2,2018-07-02,S2017AZ019007-2,bulk,3,33,18,1.005,NA,NA,2.7,0.3,0.8,0,3.4,NA,3.8,100,NA,NA,NA,NA,6.1,7,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.5,4,2,0,0.02,0.03,172.8,50.2,0.01,0.01,0,0.6,0,0,0.8,NA,38.5,NA,15.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42333a4a-d689-46b7-a102-38795f01f3b6,S2017AZ019007,2017-12-06,S2017AZ019007-2,bulk,3,33,18,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.3,0,79.8,13.2,7,NA,NA,5,8.2,8.8,13.1,21.6,24.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
c99b449a-6a76-45b2-b2fe-38dc5de16f54,SRER_007.basePlot.all,D14,SRER,SRER_007,S2017AZ019007,2017-12-06,18N04444,Bw,2018-07-02,S2017AZ019007-3,bulk,33,69,51,1.007,NA,NA,4.3,0.2,1.1,0,4.7,NA,5.6,100,NA,NA,NA,NA,6.6,7.5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.02,0.01,149.4,19.1,0.01,0.01,0,0.6,0,0,0.6,NA,15.5,NA,2.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a0680dc0-7922-423e-bdf6-bbc249edf6d0,S2017AZ019007,2017-12-06,S2017AZ019007-3,bulk,33,69,51,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),7.5,0,80.2,11.6,8.2,NA,NA,6.2,5.4,7.1,13.1,18.3,22.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
19ab4a6a-b415-4b53-a1ae-b2e3a1557553,SRER_007.basePlot.all,D14,SRER,SRER_007,S2017AZ019007,2017-12-06,,C,2018-07-02,S2017AZ019007-4,bulk,69,102,85.5,1.007,NA,NA,4.1,0.2,1.1,0,4.5,NA,5.4,100,NA,NA,NA,NA,6.6,7.6,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,2,2,0,0.01,0.14,116.4,0,0.01,0.02,0,0.7,0,0.1,1.7,NA,14.4,NA,2.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3abae676-d9b8-4722-9f27-a032b184d058,S2017AZ019007,2017-12-06,S2017AZ019007-4,bulk,69,102,85.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.4,0,82.3,9.7,8,NA,NA,5.7,4,6.6,16.5,20.4,20.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
2e74228f-f702-44be-b09b-ed7303993cbd,SRER_024.basePlot.all,D14,SRER,SRER_024,S2017AZ019024,2017-12-07,18N04463,Bt1,2018-07-03,S2017AZ019024-2,bulk,5,20,12.5,1.008,NA,NA,3,0.3,1.3,0,4.7,NA,4.6,98,NA,NA,NA,NA,5.8,6.7,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.5,7,3,0,0.03,0.05,234.4,0,0.01,0.02,0.1,1.2,0,0,2.5,NA,10.2,NA,3.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9db2f43-8a85-4424-84c0-3e9e3dc651f0,S2017AZ019024,2017-12-07,S2017AZ019024-2,bulk,5,20,12.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.2,0,76.8,13.1,10.1,NA,NA,7.5,5.6,8.1,14.9,21.8,19.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
6c0e83fe-a57e-4d10-b990-0ab0973cde8a,SRER_024.basePlot.all,D14,SRER,SRER_024,S2017AZ019024,2017-12-07,18N04464,Bt2,2018-07-03,S2017AZ019024-3,bulk,20,36,28,1.012,NA,NA,4.6,0.2,2.6,0,6.3,NA,7.4,100,NA,NA,NA,NA,6.1,7.1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.4,6,2,0,0.04,0.05,291.7,26.2,0.01,0.02,0.1,1.1,0,0.1,2.8,NA,4.9,NA,1.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29ccdf36-9505-4a0a-a333-e0856dedab0e,S2017AZ019024,2017-12-07,S2017AZ019024-3,bulk,20,36,28,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3,0,74.4,13.2,12.4,NA,NA,7.8,5.4,4.9,10.5,17.7,22.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
de86f791-d5b7-4aaf-bf89-98e433142803,SRER_024.basePlot.all,D14,SRER,SRER_024,S2017AZ019024,2017-12-07,,2Bt,2018-07-03,S2017AZ019024-4,bulk,36,102,69,1.02,NA,0,6.8,0.3,4.4,0.1,9.9,NA,11.6,100,NA,NA,NA,NA,7,7.7,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.3,4,1,0,0.04,0.09,422.4,16.2,0.02,0.03,0.1,1.2,0.1,0.1,2.3,NA,27.3,NA,3.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ccac4282-eddc-4478-8471-0a3d40346d46,S2017AZ019024,2017-12-07,S2017AZ019024-4,bulk,36,102,69,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),6.9,0,60.4,19.9,19.7,NA,NA,11.1,8.8,7.8,11.4,13.9,16.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
00dccd4b-10b0-4b9f-b530-bd8651712bde,SRER_024.basePlot.all,D14,SRER,SRER_024,S2017AZ019024,2017-12-07,18N04462,A,2018-07-03,S2017AZ019024-1,bulk,0,5,2.5,1.007,NA,NA,2.8,0.3,0.9,0,4.2,NA,4,95,NA,NA,NA,NA,6,6.7,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,0.8,8,6,0,0.03,0.04,168,75.9,0,0.02,0,1.2,0,0,2.2,NA,27.6,NA,8.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14f1633e-ab77-40ec-83be-c42bea9ec3af,S2017AZ019024,2017-12-07,S2017AZ019024-1,bulk,0,5,2.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.7,0,81.1,11.7,7.2,NA,NA,5.3,6.4,9.2,16.6,21.9,22.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
eb54c42a-497a-44f9-9e22-f0567510b2b9,SRER_013.basePlot.all,D14,SRER,SRER_013,S2017AZ019013,2017-12-08,,C3,2018-07-02,S2017AZ019013-3,bulk,52,83,67.5,1.007,NA,0,5.1,0.1,1.2,0,4.1,NA,6.4,100,NA,NA,NA,NA,7.2,7.7,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.4,3,1,0,0.01,0.02,171.1,59,0.01,0.01,0,0.8,0,0.1,0.7,NA,20.5,NA,4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665d9217-5f71-4f35-b61a-b8d9e42ddc14,S2017AZ019013,2017-12-08,S2017AZ019013-3,bulk,52,83,67.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.9,0,83.6,9.7,6.7,NA,NA,6.8,2.9,6,13.8,23.4,26,USDA NRCS Kellogg Soil Survey Laboratory,NA
d603ccbd-48b7-4243-8542-b5bc3f40a623,SRER_013.basePlot.all,D14,SRER,SRER_013,S2017AZ019013,2017-12-08,,C1,2018-07-02,S2017AZ019013-1,bulk,0,5,2.5,1.005,NA,NA,3.2,0.4,0.8,0,4.2,NA,4.4,100,NA,NA,NA,NA,6.2,6.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0.8,6,5,0,0.02,0.03,176.3,87.7,0,0.01,0,0.7,0,0,1.2,NA,57.2,NA,18.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9de066c1-2121-4d5d-bd4a-171925fd643d,S2017AZ019013,2017-12-08,S2017AZ019013-1,bulk,0,5,2.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.3,0,80.7,13.6,5.7,NA,NA,6.8,6.8,9.4,13.6,17,22.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
b95945dc-0fa8-4c77-9901-c71beb2fb33b,SRER_013.basePlot.all,D14,SRER,SRER_013,S2017AZ019013,2017-12-08,18N04447,C2,2018-07-02,S2017AZ019013-2,bulk,5,52,28.5,1.009,NA,0,6.1,0.1,1.5,0,5.4,NA,7.7,100,NA,NA,NA,NA,7.5,8.1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.5,6,3,0,0.02,0.03,251.7,20.1,0.01,0.01,0,0.8,0,0.1,0.7,NA,25.5,NA,5.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0b90a1ce-1e28-450a-9573-1ae89b4cf0c8,S2017AZ019013,2017-12-08,S2017AZ019013-2,bulk,5,52,28.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),6.2,0,79.5,12.1,8.4,NA,NA,8.4,3.7,4.9,9.5,19.8,27.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
ed8878ba-3837-4905-b4f9-f9fc10f674d4,SRER_013.basePlot.all,D14,SRER,SRER_013,S2017AZ019013,2017-12-08,,C4,2018-07-02,S2017AZ019013-4,bulk,83,100,91.5,1.007,NA,0,4.6,0.1,1.1,0,3.5,NA,5.8,100,NA,NA,NA,NA,7.2,7.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,4,1,0,0.01,0.01,145.9,17.1,0,0.01,0,0.7,0,0.1,0.3,NA,20.4,NA,3.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9d215d1a-e5e3-40db-8951-4da814ecc609,S2017AZ019013,2017-12-08,S2017AZ019013-4,bulk,83,100,91.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.8,0,84.7,9.1,6.2,NA,NA,5.8,3.3,5,11.4,22.1,27.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
50b77ac8-a9c0-4d3a-84d8-4faa0c982aad,SRER_008.basePlot.all,D14,SRER,SRER_008,S2018AZ019008,2018-01-18,18N04475,BA,2018-07-03,S2018AZ019008-2,bulk,5,20,12.5,1.011,NA,NA,6.5,0.3,1.1,0,7.8,NA,7.9,100,NA,NA,NA,NA,6.3,7.1,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.5,10,5,0.1,0.04,0.04,179.9,0,0.01,0.02,0,1,0,0,2,NA,6.3,NA,2.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51510f23-9f47-4940-abb4-22f7539109a2,S2018AZ019008,2018-01-18,S2018AZ019008-2,bulk,5,20,12.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),194.7,202.4,70.2,16.3,13.5,NA,NA,7,9.3,13.9,21.1,11.7,13.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
058b33cc-e50f-4f92-bf33-7454b615efea,SRER_008.basePlot.all,D14,SRER,SRER_008,S2018AZ019008,2018-01-18,,Bt1,2018-07-03,S2018AZ019008-3,bulk,20,45,32.5,1.029,NA,NA,10.6,0.3,1.8,0,12.7,NA,12.7,100,NA,NA,NA,NA,6.6,7.4,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,0.9,8,7,0.1,0.08,0.05,235.2,0,0.02,0.02,0.1,1.4,0,0,3.5,NA,2.9,NA,1.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21c73785-eaeb-4700-9c38-30d4ff897419,S2018AZ019008,2018-01-18,S2018AZ019008-3,bulk,20,45,32.5,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),246.1,272.1,54.4,13.3,32.3,NA,NA,6.9,6.4,7,9.1,9.3,13,USDA NRCS Kellogg Soil Survey Laboratory,NA
8532b148-cead-4b99-8dc6-b6ba66416ade,SRER_008.basePlot.all,D14,SRER,SRER_008,S2018AZ019008,2018-01-18,18N04477,Bt2,2018-07-03,S2018AZ019008-4,bulk,45,102,73.5,1.024,NA,0,11.1,0.3,2.1,0,13.4,NA,13.5,100,NA,NA,NA,NA,7,7.8,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0.7,7,5,0.1,0.08,0.07,331.7,21.6,0.03,0.02,0.1,1.3,0,0,3,NA,9.8,NA,17.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d34b1f6a-c928-4854-b510-03dd312048c9,S2018AZ019008,2018-01-18,S2018AZ019008-4,bulk,45,102,73.5,2018-11-16,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),300.4,202.8,63.1,10.2,26.7,NA,NA,5.5,4.7,4.2,7.7,10.2,19.9,USDA NRCS Kellogg Soil Survey Laboratory,NA
c1daee4d-482a-4d02-866f-fcdb34b6b2b8,SRER_008.basePlot.all,D14,SRER,SRER_008,S2018AZ019008,2018-01-18,,A,2018-07-03,S2018AZ019008-1,bulk,0,5,2.5,1.01,NA,NA,4.9,0.5,0.9,0,6.6,NA,6.3,95,NA,NA,NA,NA,6.3,6.8,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,0.9,10,9,0,0.03,0.03,130.7,9.1,0.01,0.02,0,1,0,0,2.4,NA,30.5,NA,10.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9ce412d3-de13-4464-b5c4-d1211217defb,S2018AZ019008,2018-01-18,S2018AZ019008-1,bulk,0,5,2.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3,0,76.5,14.4,9.1,NA,NA,5,9.4,14.1,20.7,18.1,14.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
0eae722b-9d53-4c19-b74f-aaeb3b721420,SRER_003.basePlot.all,D14,SRER,SRER_003,S2018AZ019003,2018-01-30,18N04471,Bw,2018-07-03,S2018AZ019003-2,bulk,8,46,27,1.007,NA,NA,3.2,0.2,0.9,0,4.1,NA,4.3,100,NA,NA,NA,NA,6.7,7.5,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.3,5,2,0,0.02,0.03,209.6,23.3,0.01,0.01,0,0.7,0,0,1.4,NA,22.1,NA,7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e921ef62-941a-4d55-a6a6-a529481aa7ec,S2018AZ019003,2018-01-30,S2018AZ019003-2,bulk,8,46,27,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.9,0,76.9,13.5,9.6,NA,NA,6.3,7.2,11.4,18.6,20.5,18.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
f839cad2-3a06-499b-8809-7114bca2a403,SRER_003.basePlot.all,D14,SRER,SRER_003,S2018AZ019003,2018-01-30,,2Bt,2018-07-03,S2018AZ019003-4,bulk,84,102,93,1.011,NA,NA,5.4,0.2,1.3,0,5.7,NA,6.9,100,NA,NA,NA,NA,6.7,7.5,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,3,1,0,0.02,0.13,228.8,0,0.01,0.02,0,0.7,0,0,1,NA,30.3,NA,3.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79dc4a19-43d9-418b-93e3-b770c56fe53c,S2018AZ019003,2018-01-30,S2018AZ019003-4,bulk,84,102,93,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.2,0,70.6,17.9,11.5,NA,NA,8.4,9.5,10.1,20.3,12.6,17.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
00a4ca06-0fea-4136-a9e7-caace175b999,SRER_003.basePlot.all,D14,SRER,SRER_003,S2018AZ019003,2018-01-30,,A,2018-07-03,S2018AZ019003-1,bulk,0,8,4,1.005,NA,NA,3.4,0.3,0.8,0,3.6,NA,4.5,100,NA,NA,NA,NA,6.9,7.6,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.4,8,3,0,0.02,0.24,172.7,32.3,0.01,0.03,0,0.7,0,0,1.2,NA,44.5,NA,15.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ccef5d65-faf3-4391-b16b-5d2ad02c08ff,S2018AZ019003,2018-01-30,S2018AZ019003-1,bulk,0,8,4,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.7,0,78.8,14.5,6.7,NA,NA,5.9,8.6,13.2,19.2,24.1,16.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
da613607-d86b-4fc9-ba9b-95232ff10a7f,SRER_003.basePlot.all,D14,SRER,SRER_003,S2018AZ019003,2018-01-30,18N04472,Bt,2018-07-03,S2018AZ019003-3,bulk,46,84,65,1.011,NA,NA,5.1,0.2,1.3,0,6,NA,6.6,100,NA,NA,NA,NA,6.7,7.3,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.4,3,1,0,0.02,0.13,203.9,38.2,0.01,0.02,0,0.6,0,0,1.4,NA,19.6,NA,4.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,db2b2804-be90-44fe-892e-0535eae3a385,S2018AZ019003,2018-01-30,S2018AZ019003-3,bulk,46,84,65,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),8,0,71.7,16.4,11.9,NA,NA,8.3,8.1,9.4,14.7,16.8,16.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
8b7acb81-9730-4520-82e5-dbf722cd11dc,SRER_016.basePlot.all,D14,SRER,SRER_016,S2018AZ019016,2018-02-01,,2Ck,2018-07-03,S2018AZ019016-4,bulk,74,102,88,1.007,NA,40,39.5,0.2,0.9,0,3.9,NA,40.6,100,NA,NA,NA,NA,7.9,8.5,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0,NA,1,0.1,0.01,0.01,144.3,36.3,0,0.01,0,0.7,0,0,NA,NA,0.4,NA,10.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b5149547-9f55-46a8-993b-27f4d54f4a74,S2018AZ019016,2018-02-01,S2018AZ019016-4,bulk,74,102,88,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),10.6,0,87.7,6.6,5.7,NA,NA,3,3.6,6.6,23.6,24,22.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
a8dc00ab-d869-4252-a1b0-5ab22ae10da3,SRER_016.basePlot.all,D14,SRER,SRER_016,S2018AZ019016,2018-02-01,18N04479,Bw,2018-07-03,S2018AZ019016-2,bulk,8,25,16.5,1.011,NA,0,12.9,0.3,0.8,0,7.8,NA,14,100,NA,NA,NA,NA,7.3,7.9,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,0.4,15,6,0.1,0.04,0.03,200.4,28.1,0.01,0.02,0,0.6,0,0,0.2,NA,9.4,NA,1.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a04b5823-fcc2-430b-af7c-1686e8b0f749,S2018AZ019016,2018-02-01,S2018AZ019016-2,bulk,8,25,16.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),8.6,0,77.2,14.7,8.1,NA,NA,5.7,9,13.1,26,7.5,14.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
05214df4-9161-4f0d-81cd-e3846c25c89b,SRER_016.basePlot.all,D14,SRER,SRER_016,S2018AZ019016,2018-02-01,,Bkk,2018-07-03,S2018AZ019016-3,bulk,25,74,49.5,1.009,NA,80,43.1,0.1,0.8,0,4.4,NA,44,100,NA,NA,NA,NA,7.7,8.3,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,0.5,7,3,0.1,0.05,0.01,118.5,126.5,0.01,0.01,0,0.4,0,0,NA,NA,0.3,NA,1.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9b01d6a8-1a35-4668-9ee3-88dea8ea4aba,S2018AZ019016,2018-02-01,S2018AZ019016-3,bulk,25,74,49.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),12,0,81,11.4,7.6,0.9,NA,6.3,5.1,8.1,18.1,20.2,17.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
